0.0003162277571391314 , False , False
0.0003162277571391314 , True , False
0.0003162277571391314 , True , False
0.0003162277571391314 , False , False
0.0003162277571391314 , False , False
0.0003162277571391314 , True , True
0.0003162277571391314 , False , False
0.0003162277571391314 , False , False
0.0003162277571391314 , True , False
0.0003162277571391314 , False , False
0.0003162277571391314 , True , False
0.0003162277571391314 , True , True
0.0003162277571391314 , True , False
0.0003162277571391314 , True , False
0.0003162277571391314 , False , False
0.0003162277571391314 , True , True
0.0003162277571391314 , False , False
0.0003162277571391314 , True , True
0.0003162277571391314 , True , True
0.0003162277571391314 , False , False
0.0003162277571391314 , True , True
0.0003162277571391314 , False , False
0.0003162277571391314 , True , True
0.0003162277571391314 , True , False
0.0003162277571391314 , False , False
0.0003162277571391314 , True , True
0.0003162277571391314 , True , False
0.0003162277571391314 , True , False
0.0003162277571391314 , True , False
0.0003162277571391314 , False , False
0.0003162277571391314 , True , True
0.0003162277571391314 , False , False
0.0003162277571391314 , False , False
0.0003162277571391314 , False , False
0.0003162277571391314 , True , False
0.0003162277571391314 , True , True
0.0003162277571391314 , False , False
0.0003162277571391314 , False , False
0.0003162277571391314 , True , True
0.0003162277571391314 , True , False
0.0003162277571391314 , False , False
0.0003162277571391314 , True , False
0.0003162277571391314 , False , False
0.0003162277571391314 , True , False
0.22285797695318857 , True , True
0.22285797695318857 , False , False
0.23549463848272958 , True , True
0.23549463848272958 , False , False
0.2358883817990621 , True , False
0.2358883817990621 , False , False
0.2358883817990621 , True , True
0.2358883817990621 , True , True
0.2358883817990621 , True , False
0.2358883817990621 , True , True
0.2358883817990621 , False , False
0.2358883817990621 , False , False
0.2358883817990621 , True , True
0.2358883817990621 , True , True
0.2358883817990621 , True , False
0.2358883817990621 , False , False
0.23788970708847046 , False , False
0.23788970708847046 , True , True
0.23788970708847046 , False , False
0.23788970708847046 , False , False
0.23788970708847046 , False , False
0.23788970708847046 , False , False
0.24462406833966574 , True , True
0.26739312211672467 , True , True
0.3355136613051097 , True , True
0.41387184460957843 , False , False
0.41387184460957843 , False , False
0.41387184460957843 , False , False
0.41387184460957843 , False , False
0.476315716902415 , False , False
0.48094484210014343 , False , True
0.49773504336675006 , True , True
0.5003609557946523 , False , False
0.5003609557946523 , False , True
0.5003609557946523 , False , True
0.5031484365463257 , False , False
